x-axis,1
second,Volt
-1.09000000E+00,-547.23619E-03
-1.08996800E+00,-504.52262E-03
-1.08993600E+00,-509.54775E-03
-1.08990400E+00,-547.23619E-03
-1.08987200E+00,-504.52262E-03
-1.08984000E+00,-466.83418E-03
-1.08980800E+00,-509.54775E-03
-1.08977600E+00,-547.23619E-03
-1.08974400E+00,-589.94976E-03
-1.08971200E+00,-584.92463E-03
-1.08968000E+00,-547.23619E-03
-1.08964800E+00,-547.23619E-03
-1.08961600E+00,-547.23619E-03
-1.08958400E+00,-547.23619E-03
-1.08955200E+00,-589.94976E-03
-1.08952000E+00,-627.63820E-03
-1.08948800E+00,-627.63820E-03
-1.08945600E+00,-627.63820E-03
-1.08942400E+00,-627.63820E-03
-1.08939200E+00,-627.63820E-03
-1.08936000E+00,-627.63820E-03
-1.08932800E+00,-584.92463E-03
-1.08929600E+00,-589.94976E-03
-1.08926400E+00,-584.92463E-03
-1.08923200E+00,-547.23619E-03
-1.08920000E+00,-589.94976E-03
-1.08916800E+00,-627.63820E-03
-1.08913600E+00,-627.63820E-03
-1.08910400E+00,-627.63820E-03
-1.08907200E+00,-627.63820E-03
-1.08904000E+00,-627.63820E-03
-1.08900800E+00,-670.35177E-03
-1.08897600E+00,-665.32664E-03
-1.08894400E+00,-627.63820E-03
-1.08891200E+00,-627.63820E-03
-1.08888000E+00,-627.63820E-03
-1.08884800E+00,-627.63820E-03
-1.08881600E+00,-627.63820E-03
-1.08878400E+00,-627.63820E-03
-1.08875200E+00,-627.63820E-03
-1.08872000E+00,-627.63820E-03
-1.08868800E+00,-670.35177E-03
-1.08865600E+00,-665.32664E-03
-1.08862400E+00,-627.63820E-03
-1.08859200E+00,-627.63820E-03
-1.08856000E+00,-627.63820E-03
-1.08852800E+00,-627.63820E-03
-1.08849600E+00,-627.63820E-03
-1.08846400E+00,-627.63820E-03
-1.08843200E+00,-713.06533E-03
-1.08840000E+00,-703.01508E-03
-1.08836800E+00,-627.63820E-03
-1.08833600E+00,-670.35177E-03
-1.08830400E+00,-665.32664E-03
-1.08827200E+00,-627.63820E-03
-1.08824000E+00,-627.63820E-03
-1.08820800E+00,-627.63820E-03
-1.08817600E+00,-627.63820E-03
-1.08814400E+00,-670.35177E-03
-1.08811200E+00,-665.32664E-03
-1.08808000E+00,-627.63820E-03
-1.08804800E+00,-627.63820E-03
-1.08801600E+00,-627.63820E-03
-1.08798400E+00,-584.92463E-03
-1.08795200E+00,-589.94976E-03
-1.08792000E+00,-627.63820E-03
-1.08788800E+00,-627.63820E-03
-1.08785600E+00,-627.63820E-03
-1.08782400E+00,-627.63820E-03
-1.08779200E+00,-627.63820E-03
-1.08776000E+00,-627.63820E-03
-1.08772800E+00,-627.63820E-03
-1.08769600E+00,-627.63820E-03
-1.08766400E+00,-584.92463E-03
-1.08763200E+00,-589.94976E-03
-1.08760000E+00,-627.63820E-03
-1.08756800E+00,-627.63820E-03
-1.08753600E+00,-627.63820E-03
-1.08750400E+00,-627.63820E-03
-1.08747200E+00,-627.63820E-03
-1.08744000E+00,-627.63820E-03
-1.08740800E+00,-627.63820E-03
-1.08737600E+00,-627.63820E-03
-1.08734400E+00,-627.63820E-03
-1.08731200E+00,-627.63820E-03
-1.08728000E+00,-627.63820E-03
-1.08724800E+00,-627.63820E-03
-1.08721600E+00,-627.63820E-03
-1.08718400E+00,-627.63820E-03
-1.08715200E+00,-627.63820E-03
-1.08712000E+00,-627.63820E-03
-1.08708800E+00,-627.63820E-03
-1.08705600E+00,-627.63820E-03
-1.08702400E+00,-584.92463E-03
-1.08699200E+00,-589.94976E-03
-1.08696000E+00,-584.92463E-03
-1.08692800E+00,-589.94976E-03
-1.08689600E+00,-627.63820E-03
-1.08686400E+00,-627.63820E-03
-1.08683200E+00,-627.63820E-03
-1.08680000E+00,-584.92463E-03
-1.08676800E+00,-589.94976E-03
-1.08673600E+00,-627.63820E-03
-1.08670400E+00,-584.92463E-03
-1.08667200E+00,-547.23619E-03
-1.08664000E+00,-547.23619E-03
-1.08660800E+00,-547.23619E-03
-1.08657600E+00,-547.23619E-03
-1.08654400E+00,-547.23619E-03
-1.08651200E+00,-547.23619E-03
-1.08648000E+00,-547.23619E-03
-1.08644800E+00,-547.23619E-03
-1.08641600E+00,-547.23619E-03
-1.08638400E+00,-547.23619E-03
-1.08635200E+00,-589.94976E-03
-1.08632000E+00,-584.92463E-03
-1.08628800E+00,-547.23619E-03
-1.08625600E+00,-504.52262E-03
-1.08622400E+00,-466.83418E-03
-1.08619200E+00,-509.54775E-03
-1.08616000E+00,-547.23619E-03
-1.08612800E+00,-504.52262E-03
-1.08609600E+00,-509.54775E-03
-1.08606400E+00,-504.52262E-03
-1.08603200E+00,-466.83418E-03
-1.08600000E+00,-466.83418E-03
-1.08596800E+00,-466.83418E-03
-1.08593600E+00,-466.83418E-03
-1.08590400E+00,-466.83418E-03
-1.08587200E+00,-509.54775E-03
-1.08584000E+00,-547.23619E-03
-1.08580800E+00,-504.52262E-03
-1.08577600E+00,-466.83418E-03
-1.08574400E+00,-466.83418E-03
-1.08571200E+00,-466.83418E-03
-1.08568000E+00,-466.83418E-03
-1.08564800E+00,-466.83418E-03
-1.08561600E+00,-466.83418E-03
-1.08558400E+00,-424.12061E-03
-1.08555200E+00,-386.43217E-03
-1.08552000E+00,-429.14574E-03
-1.08548800E+00,-424.12061E-03
-1.08545600E+00,-386.43217E-03
-1.08542400E+00,-386.43217E-03
-1.08539200E+00,-386.43217E-03
-1.08536000E+00,-386.43217E-03
-1.08532800E+00,-386.43217E-03
-1.08529600E+00,-386.43217E-03
-1.08526400E+00,-386.43217E-03
-1.08523200E+00,-343.71860E-03
-1.08520000E+00,-306.03016E-03
-1.08516800E+00,-263.31659E-03
-1.08513600E+00,-225.62815E-03
-1.08510400E+00,-225.62815E-03
-1.08507200E+00,-225.62815E-03
-1.08504000E+00,-225.62815E-03
-1.08500800E+00,-225.62815E-03
-1.08497600E+00,-225.62815E-03
-1.08494400E+00,-225.62815E-03
-1.08491200E+00,-225.62815E-03
-1.08488000E+00,-225.62815E-03
-1.08484800E+00,-182.91459E-03
-1.08481600E+00,-145.22614E-03
-1.08478400E+00,-145.22614E-03
-1.08475200E+00,-145.22614E-03
-1.08472000E+00,-145.22614E-03
-1.08468800E+00,-102.51258E-03
-1.08465600E+00,-64.82413E-03
-1.08462400E+00,-107.53770E-03
-1.08459200E+00,-102.51258E-03
-1.08456000E+00,-64.82413E-03
